Wall time,Step,Value
1575294219.808207,2014208,17.600000381469727
1575294281.48346,2015232,18.799999237060547
1575294403.235966,2017280,17.899999618530273
1575294700.6954181,2019328,17.299999237060547
1575295275.194093,2028544,19.299999237060547
1575295520.7297432,2029568,18.399999618530273
1575295584.5121207,2030592,17.799999237060547
1575295647.490244,2031616,19.700000762939453
1575296719.589917,2045952,18.700000762939453
1575297060.6133323,2050048,18.0
1575297311.4857485,2054144,17.700000762939453
1575297374.745606,2055168,18.200000762939453
1575297573.5040429,2058240,17.899999618530273
1575297637.6019154,2059264,17.0
1575298021.4920478,2062336,17.0
1575298155.3450625,2064384,17.5
1575298282.3363476,2066432,19.100000381469727
1575298778.3583786,2071552,18.200000762939453
1575298969.4300013,2074624,17.899999618530273
1575299090.0777605,2076672,16.100000381469727
1575299151.0074713,2077696,18.0
1575299288.324907,2079744,18.899999618530273
1575299651.2557926,2082816,17.799999237060547
1575299839.8773036,2085888,18.5
1575299964.2620697,2087936,19.0
1575300329.469424,2091008,18.200000762939453
1575300525.767984,2094080,18.799999237060547
1575300588.4920728,2095104,17.0
1575300777.33423,2098176,19.399999618530273
1575301124.9297056,2101248,18.799999237060547
1575301635.0571113,2109440,17.0
1575301700.6682055,2110464,17.799999237060547
1575301941.531579,2112512,18.5
1575302260.3796835,2117632,16.0
1575302758.5597494,2122752,17.399999618530273
1575302821.146951,2123776,17.200000762939453
1575302883.3450632,2124800,19.0
1575303014.056005,2126848,19.100000381469727
1575303077.8674455,2127872,18.0
1575303204.649914,2129920,18.399999618530273
1575303525.0055206,2131968,18.299999237060547
1575303720.3754656,2135040,18.5
1575303773.5856571,2136064,17.299999237060547
1575304028.8895948,2140160,18.100000381469727
1575304553.052127,2145280,19.5
1575304671.1759992,2147328,18.299999237060547
1575305188.123881,2153472,19.299999237060547
1575305247.5106156,2154496,17.799999237060547
1575305310.0683649,2155520,16.5
1575305373.6349328,2156544,19.0
1575305443.4870095,2157568,18.899999618530273
1575305625.0835743,2160640,19.0
1575305933.7075756,2162688,18.5
1575306129.162216,2165760,18.700000762939453
1575306197.4598145,2166784,18.5
1575306386.4667084,2169856,18.899999618530273
1575306508.8785877,2171904,18.600000381469727
1575306855.7569296,2173952,19.200000762939453
1575306915.3769088,2174976,18.799999237060547
1575306974.3133533,2176000,19.0
1575307233.278998,2180096,18.5
